timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2022-12-22 11:30:48+00:00,"b'@JUALAN_BASE Saya menjual Azarine Hydrasoothe Sunscreen Gel SPF45 PA++++ 50ml (No box, New Formula Blue Light) dengan potongan 4%! Hanya Rp49.000. Dapatkan sekarang juga di Shopee! https://t.co/DorlRfKVzZ'",b'kitoorah',[],,438,0,0
2022-12-22 11:30:48+00:00,"b'Shopee error untung td udh balesin cust :"")'",b'_americanojjong',[],🏳️‍🌈 /ID/ENG,1003,0,0
2022-12-22 11:30:38+00:00,"b'@NyawPapaw Samaaaa bangeeedd.w beli susu oat dari shopee mal yg gudang cikarang,rumah w bogor yg sebelahan ama cikarang,TAPI DIA MAMPIR KE CAKUNG JAKARTA DULU ALIAS NGUAPAEEENNN'",b'numarillisia',[],satu saf dibelakang @agungso,351,0,0
2022-12-22 11:30:33+00:00,"b'@worksfess Jual pulsa, jadi affiliate shopee, jual app prem, ngisi survey online, kadang jg buka jasa perpanjang str nder'",b'namirakim04',[],,101,0,1
2022-12-22 11:30:21+00:00,"b'hi!\xf0\x9f\xa6\xa2 Aku jual followers likes views sosmed, ada instagram tiktok shopee youtube dll, cek pl di\xf0\x9f\x93\x8c \xf0\x9f\x92\x8corder? dm @guwhelly #zonaba #zonabu'",b'131million',"['zonaba', 'zonabu']",backup acc,53,0,0
2022-12-22 11:30:18+00:00,b'@ShopeeID @Shopee_id Bismillah..  B #RedmiA1dariShopee',b'bismillahjaywon',['RedmiA1dariShopee'],,2,0,0
2022-12-22 11:30:16+00:00,b'@renjunmanis @sellkpopfess kak yang kuromi bisa shopee gaa? hehe',b'bluecometten',[],,358,0,0
2022-12-22 11:30:16+00:00,"b'Selamat Petang Tegal , Jika kamu jadi chef dan punya restoran, makanan apa yang akan kamu sajikan?  Butuh Kode Referral Shopee? Gunakan kode : ISIPU223  Selamat Hari Ibu'",b'pemburuan6',[],,17,0,0
2022-12-22 11:30:12+00:00,"b'Untuk harga 105.000,- dgn ukuran 4 ml aku rasa itu affordable bgt ya, worth it utk masuk daftar skincare kamu.   Klo mau cek out juga kamu bisa klik link ini  \xf0\x9f\x94\x97 Shopee : https://t.co/95ZH1YKhL0 \xf0\x9f\x94\x97 Tiktok : https://t.co/xUi8IDRJrH'",b'yodisss',[],5,33688,0,0
2022-12-22 11:30:09+00:00,b'@silviadelim1660 @Tiaaalexa @tvindonesiawkwk itu mah pemain bola',b'shopee____',[],JD.id,548,0,0
2022-12-22 11:30:08+00:00,b'Sbt! Shopee kalian error ngga?',b'sbtcon',[],rules ➡️,61742,0,0
2022-12-22 11:30:06+00:00,b'Kenapa shopee aku gini mulu\xf0\x9f\x98\xad https://t.co/05KTv7q98A',b'istirahardd',[],akun gado gado,38,0,0
2022-12-22 11:30:04+00:00,b'STOCK LIGHTSTICK BTS VER 3 Armybomb ver 3  Harga : cek shopee ( link di bio ) atau jika ga pakai shopee bisa dm.  *dapat gift dari aku  #bts        #Armybomb https://t.co/FMwyDAgVtP',b'GOT7sale',"['bts', 'Armybomb']",,74,0,0
2022-12-22 11:29:55+00:00,b'Wrwrwr shopee daritadi error untung sempet nulis resi duluan',b'carteinism',[],"Sidoarjo, Indonesia",255,0,0
2022-12-22 11:29:39+00:00,b'shopee lagi eror yak?',b'gopeserebu',[],"Jawa Barat, Indonesia",1225,0,1
2022-12-22 11:29:38+00:00,b'Shopee error apa gimana dah \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9',b'aylleramzir',[],,55,0,0
2022-12-22 11:29:36+00:00,b'Shopee error liat banyak orang tweet bilang shopee eror juga tapi akun shopee punyak bapak w ko kaga error :(',b'fitri_pebrianti',[],,405,0,0
2022-12-22 11:29:34+00:00,b'Saya menjual LUKISAN SAKURA seharga Rp. Dapatkan di Shopee sekarang! https://t.co/cAC6aSIp7V #ShopeeID https://t.co/GqTl43SFER',b'fitriahesti',['ShopeeID'],,1674,0,0
2022-12-22 11:29:33+00:00,b'@onmyowntweet Dia produknya siape si di shopee ga ada official store yg dari produsennya',b'setiabudiastra',[],,1493,0,0
2022-12-22 11:29:16+00:00,b'@ShopeeID @Shopee_id Bismillah Mau yg B XIAOMI 12 LITE  #RedmiA1dariShopee',b'Itswahyudhi',['RedmiA1dariShopee'],,204,0,0
2022-12-22 11:29:15+00:00,"b'@__Shopee__ @TxtdariHI Ya jelas iwan lokal dong, cintai ploduk ploduk indonesia'",b'herliani_ridiya',[],,228,0,0
2022-12-22 11:29:13+00:00,b'@Shopee_dose @splcypumpkln @momogeming @tanyakanrl Yang dibawah garis standar UMR nyimak',b'Piaaa0715',[],Bikini Bottom,2019,0,0
2022-12-22 11:29:04+00:00,b'@ShopeeCare min kenapa aplikasi shopee kok crash melulu dari tadi.. gak bisa di buka',b'awansetyajie',[],Pekalongan,113,0,0
2022-12-22 11:28:40+00:00,b'@ShopeeID @Shopee_id pilih yang B #RedmiA1dariShopee',b'wassupity',['RedmiA1dariShopee'],mars,194,0,0
2022-12-22 11:28:39+00:00,"b'@worksfess Aku sih jalanin shopee affiliate nder  Ga seberapa mungkin hasilnya, kl buat jajan sih masih bisa dikit dikit  Aku baru mulai juli 2022  Kl mungkin mau daftar coba cek pinned tweet aku aja yah  Ada yg ga ngerti, DM aja https://t.co/7sGqnLlp36'",b'muchosbuy2020',[],,944,0,0
2022-12-22 11:28:34+00:00,b'Noera Diskon sd 62%  https://t.co/LWvgYOTtW6 https://t.co/owxZ65AqcB',b'RacunDiskon_id',[],Racundiskon.id@gmail.com,3578,0,0
2022-12-22 11:28:34+00:00,"b'@itekkiut Waktu aku hospital leave, byk betul barang shopee sampai. Aku hmpir nak beli tanah nak buat rumah. Kahkah. Bahaya betul free time ni.'",b'aishahazam',[],,264,0,0
2022-12-22 11:28:28+00:00,b'Shopee error mulu daritadi zzZZZXXxxZzzzz',b'abcd_say',[],,1103,0,0
2022-12-22 11:28:28+00:00,b'Shopee lagi error ya?',b'iamadelaidew',[],,51,0,0
2022-12-22 11:28:26+00:00,b'@ShopeeID aku gabisa buka shopee samsek loh https://t.co/gYIT3a0Gvr',b'snapshoo',[],shopee ; @snapshoo,7582,0,0
2022-12-22 11:28:26+00:00,b'Aplikasi Shopee di gua kok eror ya? Begini mulu drtd. Min ini knp ya? @ShopeeID https://t.co/nMWdYrtcp8',b'officehours_',[],Ravenclaw Tower,590,0,0
2022-12-22 11:28:18+00:00,b'moots ada yang tau gak ini kenapa ada opsi pengiriman.. mana mahal banget... perasaan dulu belanja di shopee kaga ada ginian... https://t.co/9oQBB3ExOw',b'skizhyunin',[],♡,24,0,0
2022-12-22 11:28:16+00:00,b'@ShopeeID @Shopee_id mau yang B #RedmiA1dariShopee',b'wassupity',['RedmiA1dariShopee'],mars,194,0,0
2022-12-22 11:28:15+00:00,b'waktu sma kelas 11 cita-cita gue kerja di shopee. like wow how amazing that kalo gue kerja pake lanyard+baju kantoran+flat shoes coach\xe2\x9a\xa1',b'bukanfrozennn',[],"Bandung, Jawa Barat",96,0,0
2022-12-22 11:28:07+00:00,"b'\xe2\x9c\xa6 \xf0\x93\x82\x8b wts // want to sell  aab junkyu asahi jaehyuk unit doyoung junghwan photocards  \xe2\x9c\x85 boleh nego, keep event lama \xf0\x9f\x8c\x80 exc adm shopee!  \xf0\x96\xa5\xbb harga jangan jadi patokan  t. wts pc treasure tfs tss ch1 ch3 tworld rpc magazine fa orange https://t.co/hM5COvE07P'",b'jjopoca',[],back up acc,202,4,0
2022-12-22 11:27:59+00:00,b'@ShopeeID @Shopee_id yang B #RedmiA1dariShopee',b'wassupity',['RedmiA1dariShopee'],mars,194,0,0
2022-12-22 11:27:58+00:00,b'@enhypenmart Aku ada Jungwon nihh. Dom depok. Incl packing belum admin shopee ya https://t.co/KAzo66YScN',b'wjaeyoon',[],❑ 𝐬𝐞𝐥𝐥; 𝐛𝐮𝐲; 𝐭𝐫𝐚𝐝𝐞,769,0,0
2022-12-22 11:27:56+00:00,b'@uncontrollchaos @JUALAN_BASE 99rb bisa shopee',b'glowinbeautyy',[],,592,0,0
2022-12-22 11:27:42+00:00,b'shopee masih eror kah \xf0\x9f\x99\x82',b'junheeshi9',[],she/her,3526,0,0
2022-12-22 11:27:38+00:00,b'gue mau nulis resi kaga bisa njir shopee error :))))))',b'seokiechievie',[],jastip paket & cari wl,488,0,0
2022-12-22 11:27:35+00:00,"b'wts | want to sell  dokyeom weverse version sector17  135.000 udah inc packing. bisa nego yaa\xf0\x9f\xa5\xb0 \xf0\x9f\x8f\xa0 manado, sulawesi utara. \xe2\x9c\x85\xef\xb8\x8f keep event with dp \xe2\x9c\x85\xef\xb8\x8f bisa co via shopee atau tokopedia. link cek ongkir ada dipinned dan bio^^ https://t.co/msEz4YmSjo'",b'dokymzz',[],cek ongkir :,108,0,0
2022-12-22 11:27:17+00:00,b'Libur sudah tiba. Apakah akan dihabiskan dengan berdiam di rumah sambil cekout shopee?',b'rivawlyyh',[],"Karawang, Jawa Barat",85,0,0
2022-12-22 11:27:11+00:00,b'@ShopeeID @Shopee_id Pilihanku yg B aja min XIAOMI 12 LITE #RedmiA1dariShopee \xf0\x9f\x8f\x86',b'putri_wiki90',['RedmiA1dariShopee'],+62,887,0,0
2022-12-22 11:27:05+00:00,b'CodJam Tangan Pria  Quartz Crono Variasi Strap RantaiStellDikirim Dari Jakarta Murah. Order bisa klik \xf0\x9f\x91\x89 https://t.co/I5Eow5Jb3P #murah #shopee #shopeeindonesia #flashsale https://t.co/T3N2dMfubr',b'titikputih28',"['murah', 'shopee', 'shopeeindonesia', 'flashsale']",,9,0,0
2022-12-22 11:26:58+00:00,b'Lagi maintenance ya min Shopee nya? \xf0\x9f\x98\x8c\xf0\x9f\xa5\xb2 @ShopeeID https://t.co/A51bDVSVJs',b'gajelsbgtdah',[],,20,0,2
2022-12-22 11:26:58+00:00,"b""Sampe kapan shopee error'\xf0\x9f\xa5\xb9""",b'abouttqueens',[],,696,0,0
2022-12-22 11:26:52+00:00,"b'WTS OREO BLACKPINK with PHOTOCARD WTS PC Oreo Lisa 08 Photocard random, gabisa dilihat diraba diterawang soalnya. \xf0\x9f\x93\x8dMedan \xe2\x9c\x85 Tokped Shopee  https://t.co/kZTscSms85 https://t.co/YE3Ax03T2X'",b'byunee_bby',[],,553,0,0
2022-12-22 11:26:48+00:00,b'@ShopeeID @Shopee_id Pilihanku yg B aja min XIAOMI 12 LITE #RedmiA1dariShopee \xf0\x9f\x8c\xb9',b'putri_wiki90',['RedmiA1dariShopee'],+62,887,0,0
2022-12-22 11:26:47+00:00,b'Azizos color stylecelana color dewasaremaja allsize motifcelana color terhitzcelana motif terlaris. Order bisa klik \xf0\x9f\x91\x89 https://t.co/SL2RBunPeg #murah #shopee #shopeeindonesia #flashsale https://t.co/pp0AnuVtxz',b'titikputih28',"['murah', 'shopee', 'shopeeindonesia', 'flashsale']",,9,0,0
2022-12-22 11:26:46+00:00,b'SWEATER HOODIE JEMPER POLOS DISTRO PART 1 UNISEX matt COTTON FLEECE Premium TERMURAH TERLARIS. Order bisa klik \xf0\x9f\x91\x89 https://t.co/P3kvWtc5dX #murah #shopee #shopeeindonesia #flashsale https://t.co/vgE1BjWFDX',b'titikputih28',"['murah', 'shopee', 'shopeeindonesia', 'flashsale']",,9,0,0
2022-12-22 11:26:44+00:00,b'Sepatu Sneakers Wanita Kanvas  Ala Korea BR-01. Order bisa klik \xf0\x9f\x91\x89 https://t.co/OMVvsvs7RT #murah #shopee #shopeeindonesia #flashsale https://t.co/eLeq6eVxD3',b'titikputih28',"['murah', 'shopee', 'shopeeindonesia', 'flashsale']",,9,0,0
2022-12-22 11:26:42+00:00,b'Jam Tangan Pria Boy SUNTO NORTH EDGE Digital Tahan AIR. Order bisa klik \xf0\x9f\x91\x89 https://t.co/xwKuuh4vcU #murah #shopee #shopeeindonesia #flashsale https://t.co/QhjsiLTNe7',b'titikputih28',"['murah', 'shopee', 'shopeeindonesia', 'flashsale']",,9,0,0
2022-12-22 11:26:41+00:00,b'@ShopeeID @Shopee_id pilih yg B #RedmiA1dariShopee',b'theckor',['RedmiA1dariShopee'],,202,0,0
2022-12-22 11:26:38+00:00,b'@ShopeeID @Shopee_id Pilihanku yg B aja min XIAOMI 12 LITE #RedmiA1dariShopee \xe2\x9c\xa8',b'putri_wiki90',['RedmiA1dariShopee'],+62,887,0,0
2022-12-22 11:26:33+00:00,b'@pstpffft @worksfess Nge share link product di shopee ke akun2 sosmed kak',b'muchosbuy2020',[],,944,0,0
2022-12-22 11:26:33+00:00,b'Shopee eror nih @ShopeeCare',b'nitaoktarinaa',[],"Jawa Tengah, Indonesia",354,0,0
2022-12-22 11:26:28+00:00,b'Min akan buat daily sharing on semua jenis voucher yang ada dekat Shopee tau! No more terlepas voucher dah lepasni \xf0\x9f\x98\xad\xf0\x9f\x98\xad  Jemput join channel Telegram okie \xe2\xa4\xb5\xef\xb8\x8f https://t.co/7pZvQPTQR9',b'LombongShopee',[],Malaysia,27572,0,0
2022-12-22 11:26:27+00:00,b'Weyy lazada pon ada jual!! Lagi murah dari shopee \xf0\x9f\xa4\xad\xf0\x9f\xa4\xad https://t.co/ALuovRC1HQ',b'LombongShopee',[],Malaysia,27572,0,0
2022-12-22 11:26:23+00:00,b'@ShopeeID @Shopee_id Pilihanku yg B aja min XIAOMI 12 LITE #RedmiA1dariShopee \xf0\x9f\x94\xa5',b'putri_wiki90',['RedmiA1dariShopee'],+62,887,0,0
2022-12-22 11:26:22+00:00,b'Shopee gue kenapa nih',b'0xB1Gw1nn3r_2',[],,0,0,0
2022-12-22 11:26:21+00:00,b'ninjavan ni lagi teruk dari shopee aku rasa',b'wwannuraisyahh',[],Malaysia,414,0,0
2022-12-22 11:26:14+00:00,b'Shopee ku ko error ya',b'morajhirj',[],,25,0,0
2022-12-22 11:26:10+00:00,b'@shopee____ @Tiaaalexa @tvindonesiawkwk Gondongan miinn.. bukan gondokan \xf0\x9f\x98\x85',b'silviadelim1660',[],,1,0,0
2022-12-22 11:26:05+00:00,b'@ShopeeID @Shopee_id Pilihanku yg B aja min XIAOMI 12 LITE #RedmiA1dariShopee \xf0\x9f\x8c\x9e',b'putri_wiki90',['RedmiA1dariShopee'],+62,887,0,0
2022-12-22 11:26:04+00:00,b'shopee kenapa dah',b'amShotaro',[],"readers, nomins, noi",23,0,0
2022-12-22 11:26:03+00:00,b'Ayo main Shopee Candy untuk memenangkan berbagai hadiah dan Koin Shopee! https://t.co/ObVbdQ3CFj https://t.co/s5rglqYKoR',b'Butiran29599565',[],,5,0,0
2022-12-22 11:25:57+00:00,b'heran banget cewe cewe kalau beli pakaian di shopee pada cocok dan fit semua ya? aku beli baju pada ga fit semua susah kali nemu yang bagus \xf0\x9f\x99\x81',b'fachrianb_',[],Indonesia,264,0,0
2022-12-22 11:25:57+00:00,"b'@anveeya btul mint, gue ampe bolak balik buka shopee nyari rok doang'",b'ccreammypufff',[],,29,0,0
2022-12-22 11:25:50+00:00,b'RACUN DISKON SKINCARE\xe2\x80\xbc\xef\xb8\x8f  Nemu store di shopee mall namanya Beauty Bae pas diliat2 waw diskonnya gila.   DISKON UP TO 90%!! Produknya lengkap pastinya ORI dari lokal brand sampe korean brand.  Banyak yg best deal coba cek deh \xe2\x9e\xa1\xef\xb8\x8f https://t.co/Yh47JSOwU5  #BeautyBae #BeautyBaeID https://t.co/58lIRIIFdT',b'ayliskin',"['BeautyBae', 'BeautyBaeID']",ayliskin@gmail.com,3937,18,20
2022-12-22 11:25:49+00:00,b'@ShopeeID @Shopee_id Pilihanku yg B aja min XIAOMI 12 LITE #RedmiA1dariShopee \xf0\x9f\x92\x99',b'putri_wiki90',['RedmiA1dariShopee'],+62,887,0,0
2022-12-22 11:25:44+00:00,"b'@Eva_Keteng @JNE_ID Jne dan shopee express emang yang paling jelek, paketku gak sampe2 padahal statusnya kurir sedang menuju alamat.'",b'aethelflaedTS',[],"I'm the problem, it's me",50,0,0
2022-12-22 11:25:40+00:00,"b'Open Ending Tas Ransel Water Resistant Black [Art.Bp.01-001]   \xe2\xad\x90 : 4,9 Cek Diskon : https://t.co/NTh7kDDljq https://t.co/0HFwaCeq9y'",b'areshiana',[],Jakarta,2,0,0
2022-12-22 11:25:33+00:00,b'Anjr mau co tapi shopee malah kyk gini. Ini shopee lagi eror kah? https://t.co/LlVRLOUCrK',b'NAADKS12',[],exoplanet,241,0,0
2022-12-22 11:25:30+00:00,"b'@faindrswr Baik kak, mohon maaf ya kak atas ketidaknyamanannya. Mimin saranin utk melakukan clear cache pada aplikasi Shopee, tutup paksa aplikasi Shopee &amp; clear data pd apk Shopee di hp ya kak. Jika msh berkendala bisa chat mimin di DM. Stay safe\xf0\x9f\x99\x8f ^ZI'",b'ShopeeID',[],Jakarta Capital Region,895268,0,0
2022-12-22 11:25:26+00:00,b'\xf0\x9f\x8f\xb7 Kotak Penyimpanan Spon Puff  Kotak penyimpanan ini bisa nampung puff make up biar tetep bersih dan tertata rapi \xe2\x9c\xa8 \xf0\x9f\x94\x97 https://t.co/fFJyCB1XZM  #racunshopee #racunbelanja #ShopeePayTHR #Shopee #shopmycloset #StrayKids https://t.co/D88ego7bAW',b'RacunLonga',"['racunshopee', 'racunbelanja', 'ShopeePayTHR', 'Shopee', 'shopmycloset', 'StrayKids']",,16,0,0
2022-12-22 11:25:20+00:00,b'@kegblgnunfaedh tahan bang tahan bininya hamil\xf0\x9f\x98\xad  https://t.co/lVHAS4sxeJ https://t.co/Akf0DRWAzx',b'alinadict',[],,228,13,25
2022-12-22 11:25:16+00:00,"b'abis kesel sm shopee... terbitlah kesel ga bs pulang krna hujan.... \xf0\x9f\x98\x82 mau cabut, kasian ibu yg jaga kantor... nungguin seonggok au doang. tp naik grabcar, mahal bgt \xf0\x9f\x99\x83'",b'jeeloeise',[],Worldwide.,699,0,0
2022-12-22 11:25:15+00:00,b'@ShopeeID @Shopee_id Pilihanku yg B aja min XIAOMI 12 LITE #RedmiA1dariShopee',b'putri_wiki90',['RedmiA1dariShopee'],+62,887,0,0
2022-12-22 11:25:13+00:00,b'Cek JAS HUJAN PRIA WANITA MANTOL MOTOR GNA ANTI REMBES RAIN COAT PVC TERLARIS dengan harga Rp55.999 - Rp89.999. Dapatkan di Shopee sekarang! https://t.co/nMeozAomhw https://t.co/g6OPkNkbsn',b'bisamenangdong',[],"Padang Barat, Indonesia",147,0,0
2022-12-22 11:24:54+00:00,b'@Askrlfess iyaa shopee lg error',b'NoviLestariiii',[],"Semarang Tengah, Indonesia",9588,0,0
2022-12-22 11:24:49+00:00,b'Ada apa nih Shopee ? @ShopeeID https://t.co/HoaOY6E7CG',b'alfiramadhan11',[],"Kisaran Barat, Indonesia",21,0,0
2022-12-22 11:24:37+00:00,b'Saya menjual Kopi Toraja Robusta  ... seharga Rp95.000. Dapatkan di Shopee sekarang! https://t.co/5EdavNwY7M #ShopeeID https://t.co/cZN0viJUS2',b'TorajaKoffie',['ShopeeID'],Toraja Utara ,2615,0,0
2022-12-22 11:24:32+00:00,b'@XLR8_2000 Ini yaa ka  Sweatshirt \xf0\x9f\x96\x87 : https://t.co/SGEJDsgsYK https://t.co/92EZgSsNJb',b'cake1gurl',[],"Depok, Jawa Barat",157,0,0
2022-12-22 11:24:20+00:00,b'Fuh garang ui \xf0\x9f\xa5\xb5\xf0\x9f\xa5\xb5  \xf0\x9f\x94\x97 https://t.co/nLhn0oPnO3 \xf0\x9f\x94\x97 https://t.co/nLhn0oPnO3 https://t.co/TKy5TCevNN',b'LombongShopee',[],Malaysia,27572,0,0
2022-12-22 11:24:14+00:00,b'Shopee lg eror ya (?)',b'tannovitaa',[],Bekasi,270,0,0
2022-12-22 11:24:12+00:00,b'Saya menjual Toraja Koffie Kopi Ar... seharga Rp75.000. Dapatkan di Shopee sekarang! https://t.co/KEUK6SJ31v #ShopeeID https://t.co/wtIRwYNL6Q',b'TorajaKoffie',['ShopeeID'],Toraja Utara ,2615,0,0
2022-12-22 11:24:08+00:00,"b'\xe2\x9c\xa8 Deli Gel Pen Pulpen Gel warna Hitam 0.38mm 0.5mm \xe2\x9c\xa8  Rating : 4,9 Cek Diskon : https://t.co/UXETzUyxSb https://t.co/0XoP84zw1o'",b'sipalingrekomm',[],Jakarta,8,0,0
2022-12-22 11:24:07+00:00,"b'wts  \xe2\x9e\xb3\xe2\x9d\xa5 onemutan uzui tengen\xf0\x9f\x92\xb0: 28k \xe2\x9e\xb3\xe2\x9d\xa5 punitop draken\xf0\x9f\x92\xb0: 30k \xe2\x9e\xb3\xe2\x9d\xa5 punitop chifuyu \xf0\x9f\x92\xb0: 55k \xe2\x9e\xb3\xe2\x9d\xa5 nemurasetai chifuyu, mikey\xf0\x9f\x92\xb0: 65k/ea  include packing\xf0\x9f\x93\xa6 bisa co by shopee\xf0\x9f\x9b\x8d #warungkny #warungtokrev #warunganime'",b'shoyuyama',"['warungkny', 'warungtokrev', 'warunganime']",,50,0,0
2022-12-22 11:24:07+00:00,"b'cara ngecek apapun bisa via twitter sih. contohnya shopee ku error, cek twitter owh bener memang lagi banyak yg error ahahaha'",b'cynthiayondi',[],"Bandung, Indonesia",207,0,0
2022-12-22 11:23:56+00:00,b'guys shopee perbaikan halaman tu knp ya??',b'senjukwrgi',[],asgard,69,0,1
2022-12-22 11:23:56+00:00,b'Saya menjual Kopi Arabika Toraja ... seharga Rp250.000. Dapatkan di Shopee sekarang! https://t.co/DncCMC9Q8c #ShopeeID https://t.co/OAWVUYUDGh',b'TorajaKoffie',['ShopeeID'],Toraja Utara ,2615,0,0
2022-12-22 11:23:55+00:00,b'Berbagai beli pulpen di shopee \xf0\x9f\x8d\x8a  ~~ Sebuah Utas ~~ https://t.co/1SSHmnGgFq',b'sipalingrekomm',[],Jakarta,8,0,1
2022-12-22 11:23:51+00:00,"b'@kegblgnunfaedh huekss ada ada aja manusia manusia inii, najiss\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  https://t.co/B33zc0Fk5w https://t.co/fLsnB6WZgJ'",b'kookminbae',[],under control ,430,16,35
2022-12-22 11:23:47+00:00,b'Shopee express mmg menguji keimanan\xe2\x80\xa6',b'Joicega2',[],"Kupang, Indonesia",2089,0,1
2022-12-22 11:23:44+00:00,b'Shopee lagi maintenance ya???',b'ddummpi',[],,50,0,0
2022-12-22 11:23:42+00:00,b'@ShopeeID @Shopee_id Pilih B #RedmiA1dariShopee',b'zyxeoo',['RedmiA1dariShopee'],,213,0,0
2022-12-22 11:23:40+00:00,b'Saya menjual Toraja Koffie Arabic... seharga Rp255.000. Dapatkan di Shopee sekarang! https://t.co/ryZ9bRiHtY #ShopeeID https://t.co/qIyoC3pYgZ',b'TorajaKoffie',['ShopeeID'],Toraja Utara ,2615,0,0
2022-12-22 11:23:33+00:00,b'shopee lg eror ya?',b'yangyangliuuu',[],she/her—still minor!,660,0,0
2022-12-22 11:23:26+00:00,b'@ShopeeID @Shopee_id Mau yang B #RedmiA1dariShopee',b'wassupity',['RedmiA1dariShopee'],mars,194,0,0
2022-12-22 11:23:22+00:00,b'@Fauruzan link shopee kak mg ngp gsneng',b'ketosrin',[],ini nagitwt,392,0,0
2022-12-22 11:23:11+00:00,b'@BermainPeran @pandji Yang enih juga keren bwang. Daripada gigit jari kalah war ticket yakan. https://t.co/Wqb564e7v2 https://t.co/AcytqzA8RB',b'katpitalisme',[],,8767,0,0
2022-12-22 11:23:00+00:00,"b'@fortaeggukk hallo kak siapa tau masih carii aku ada album sealed tccfoe VER Escape nyaa nih 90k aja boleeh nego yaaa, dom Bogor bisa shopee keep event'",b'keroppikooo_',[],,7,0,0
2022-12-22 11:22:44+00:00,b'@ShopeeID @fysslm @Shopee_id Mau yg A poco M5s minn #RedmiA1dariShopee',b'rrsnura',['RedmiA1dariShopee'],,22,0,0
2022-12-22 11:22:31+00:00,"b'THE BODY SHOP https://t.co/ZcUYPIYGcB  Camomile cleansing balm https://t.co/056MuOE4Mm  20 ml (119k)  Ini Cleansing butter pertama yang aku pernah coba dan aku suka banget! Hapus makeup itu jadi gampang karena langsung meleleh, aku biasanya pakai buat hapus mascara waterproof https://t.co/QSVLevi3b4'",b'janebabydoee',[],,774,0,0
2022-12-22 11:22:25+00:00,b'\xf0\x9f\x92\xb8 Klik &amp; Dapat 1RB!  Bergabung &amp; Download Shopee SEKARANG #SultanShopeeVideo  Kode referral: ZFUQBF Klik untuk menerima undangan \xf0\x9f\x91\x87\xf0\x9f\x91\x87https://t.co/rEir2kS0ZG https://t.co/2EEZJcB0uy',b'zhrdamm',['SultanShopeeVideo'],,307,0,0
2022-12-22 11:22:21+00:00,"b'\xe2\x9c\xa8 tas selempang transparan untuk konser, tas plastik mika pvc clear sling bag \xe2\x9c\xa8  Rating : 4,9 Cek Diskon : https://t.co/bJpbRrArtH https://t.co/z2emK2oFPf'",b'SiPalingRacund',[],,0,0,0
2022-12-22 11:22:17+00:00,"b'Alang2 dah ada dekat ipoh ni. Haa , apa lagi !! Singgah la LOST WORLD OFF TAMBUN. Memang best gilerrr Kalau bawak Anak-Anak. Nak tiket harga cun??? @MohKeIpoh @afeezvanilla   https://t.co/bmm0itApCx https://t.co/9E9Wr6Q4EZ'",b'Addyfirdaus',[],Ipoh,800,0,0
2022-12-22 11:22:17+00:00,b'Shopee lagi down kah',b'jhdvl_',[],,1400,0,0
2022-12-22 11:22:15+00:00,b'ini shopee eror kah?kok gini mulu yh:( https://t.co/fNq3tNdOwK',b'lesarasara',[],males=miskin=mati,356,0,0
2022-12-22 11:22:10+00:00,b'Shopee kenapa lagi. Error kah?',b'anineezaa',[],Klaten - Indonesia,34,0,0
2022-12-22 11:22:04+00:00,b'SHOPEE KENAPA DAH. AKU MAU BELI MAKAN\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',b'erlinoise',[],,5128,0,0
2022-12-22 11:21:56+00:00,b'shopee klean begini egk\xf0\x9f\x98\xa3 drtd gabisa buat tf shopeepay anjrt dr siang error khhh.... https://t.co/pnqiigVK4A',b'sipalingeunchae',[],yg g mslh ak ska cwek 🍵,1264,0,0
2022-12-22 11:21:54+00:00,b'wta guys shopee kalian gini juga ngga? https://t.co/5V0pcAj8lx',b'hellovitt',[],,671,0,0
2022-12-22 11:21:49+00:00,b'shopee error ternyata',b'sepertilarry',[],"Surabaya, Indonesia",1830,0,0
2022-12-22 11:21:47+00:00,"b'/nxtrade  have : jinni sw shopee want : sullyoon sw shopee / haewon mixxpedia soundwave, rpc mixxpedia bunga sullyoon. kecuali rpc sully tambah uang gpp, dm @flutteryoon https://t.co/8BWZw6CPu5'",b'nmixx_market',[],Indonesia,5648,0,0
2022-12-22 11:21:46+00:00,b'atasan rajut : https://t.co/KoTcbAZiVT skirt : https://t.co/ICn45p3voc tas : https://t.co/TscYEuoeTm sepatu : https://t.co/a4japFHDkf https://t.co/03eZXuLnb9',b'ratcunmu',[],,21768,0,0
2022-12-22 11:21:27+00:00,b'Lah ini kenapa shopee error',b'walienann',[],,16,0,0
2022-12-22 11:21:04+00:00,"b'Halo ka, E2Shop Jual Akun Premium dan Followers Sosmed Tentunya Bergaransi\xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5   Bisa order via shopee? Tentunya bisa Bestieeeeeee\xf0\x9f\x94\xa5   Cuzz Kepoin Toko Kita\xf0\x9f\x94\xa5  https://t.co/767awPfAr1  #zonauang #zonaba #zonajajan https://t.co/MDV4WJgUtN'",b'e2shop_',"['zonauang', 'zonaba', 'zonajajan']",,2,0,0
